esteira_id,id,v_rolo,v_esteira,data,hora
48,3548,10.56,18.98,2022-05-16,22:20:25
48,3549,18.47,14.95,2022-05-16,22:21:25
48,3550,6.14,13.86,2022-05-16,22:22:25
48,3551,4.55,18.67,2022-05-16,22:23:25
48,3552,10.39,1.95,2022-05-16,22:24:25
48,3553,1.62,2.55,2022-05-16,22:25:25
48,3554,8.97,20.06,2022-05-16,22:26:25
48,3555,17.83,13.01,2022-05-16,22:27:25
48,3556,9.15,4.66,2022-05-16,22:28:25
48,3557,4.03,5.75,2022-05-16,22:29:25
48,3558,16.11,7.52,2022-05-16,22:30:25
48,3559,2.3,10.69,2022-05-16,22:31:25
48,3560,7.32,2.14,2022-05-16,22:32:25
49,3561,12.23,18.89,2022-05-19,19:50:08
49,3562,7.48,16.51,2022-05-19,19:51:08
49,3563,7.96,8.21,2022-05-19,19:52:08
49,3564,14.81,2.59,2022-05-19,19:53:08
49,3565,5.88,17.82,2022-05-19,19:54:08
49,3566,3.78,14.01,2022-05-19,19:55:08
49,3567,17.95,9.36,2022-05-19,19:56:08
49,3568,10.56,9.47,2022-05-19,19:57:08
49,3569,5.75,17.33,2022-05-19,19:58:08
49,3570,3.27,9.36,2022-05-19,19:59:08
49,3571,4.93,7.65,2022-05-19,20:00:08
49,3572,20.73,3.78,2022-05-19,20:01:08
49,3573,4.28,13.39,2022-05-19,20:02:08
49,3574,19.58,17.56,2022-05-19,20:03:08
49,3575,1.5,18.2,2022-05-19,20:04:08
49,3576,2.26,8.79,2022-05-19,20:05:08
49,3577,10.31,19.55,2022-05-19,20:06:08
49,3578,7.2,16.29,2022-05-19,20:07:08
49,3579,2.05,6.08,2022-05-19,20:08:08
49,3580,9.2,1.68,2022-05-19,20:09:08
49,3581,16.84,14.33,2022-05-19,20:10:08
49,3582,7.59,8.77,2022-05-19,20:11:08
49,3583,8.76,5.36,2022-05-19,20:12:08
49,3584,15.66,20.11,2022-05-19,20:13:08
49,3585,14.96,7.23,2022-05-19,20:14:08
49,3586,18.69,7.33,2022-05-19,20:15:08
49,3587,10.3,11.31,2022-05-19,20:16:08
49,3588,12.82,17.74,2022-05-19,20:17:08
49,3589,10.31,13.85,2022-05-19,20:18:08
49,3590,7.39,8.18,2022-05-19,20:19:08
49,3591,10.92,19.08,2022-05-19,20:20:08
49,3592,19.86,4.31,2022-05-19,20:21:08
49,3593,15.64,7.09,2022-05-19,20:22:08
49,3594,9.7,14.5,2022-05-19,20:23:08
49,3595,20.65,1.89,2022-05-19,20:24:08
49,3596,12.26,16.48,2022-05-19,20:25:08
49,3597,4.36,13.56,2022-05-19,20:26:08
49,3598,18.31,17.99,2022-05-19,20:27:08
49,3599,1.36,5.47,2022-05-19,20:28:08
49,3600,1.71,12.59,2022-05-19,20:29:08
49,3601,14.37,15.96,2022-05-19,20:30:08
49,3602,16.02,15.45,2022-05-19,20:31:08
49,3603,19.58,6.12,2022-05-19,20:32:08
49,3604,18.1,12.48,2022-05-19,20:33:08
49,3605,1.66,17.28,2022-05-19,20:34:08
49,3606,6.07,7.47,2022-05-19,20:35:08
49,3607,1.66,19.46,2022-05-19,20:36:08
49,3608,5.05,8.92,2022-05-19,20:37:08
49,3609,20.61,20.36,2022-05-19,20:38:08
49,3610,14.84,11.77,2022-05-19,20:39:08
49,3611,10.86,1.65,2022-05-19,20:40:08
49,3612,3.69,20.22,2022-05-19,20:41:08
49,3613,6.44,2.22,2022-05-19,20:42:08
49,3614,19.63,11.42,2022-05-19,20:43:08
49,3615,20.52,9.66,2022-05-19,20:44:08
49,3616,14.2,20.93,2022-05-19,20:45:08
49,3617,5.02,15.62,2022-05-19,20:46:08
49,3618,2.37,14.56,2022-05-19,20:47:08
49,3619,10.48,9.32,2022-05-19,20:48:08
49,3620,16.55,4.74,2022-05-19,20:49:08
49,3621,20.97,7.73,2022-05-19,20:50:08
50,3622,14.54,2.23,2022-05-11,23:59:38
50,3623,3.63,10.47,2022-05-12,00:00:38
50,3624,17.19,8.54,2022-05-12,00:01:38
50,3625,16.08,18.68,2022-05-12,00:02:38
50,3626,16.86,1.65,2022-05-12,00:03:38
50,3627,8.65,17.54,2022-05-12,00:04:38
50,3628,9.69,15.37,2022-05-12,00:05:38
50,3629,8.54,10.88,2022-05-12,00:06:38
50,3630,10.53,1.13,2022-05-12,00:07:38
50,3631,17.0,12.87,2022-05-12,00:08:38
50,3632,12.06,2.51,2022-05-12,00:09:38
50,3633,7.8,4.6,2022-05-12,00:10:38
50,3634,10.39,3.47,2022-05-12,00:11:38
50,3635,10.05,17.23,2022-05-12,00:12:38
50,3636,6.15,8.54,2022-05-12,00:13:38
50,3637,7.73,15.83,2022-05-12,00:14:38
50,3638,1.52,17.97,2022-05-12,00:15:38
50,3639,8.77,11.72,2022-05-12,00:16:38
50,3640,16.75,16.21,2022-05-12,00:17:38
50,3641,9.97,14.08,2022-05-12,00:18:38
50,3642,13.96,6.05,2022-05-12,00:19:38
50,3643,2.19,14.15,2022-05-12,00:20:38
50,3644,7.93,1.65,2022-05-12,00:21:38
50,3645,4.34,1.49,2022-05-12,00:22:38
50,3646,14.88,15.47,2022-05-12,00:23:38
50,3647,17.58,19.99,2022-05-12,00:24:38
50,3648,7.92,15.91,2022-05-12,00:25:38
50,3649,3.34,4.34,2022-05-12,00:26:38
50,3650,12.31,11.62,2022-05-12,00:27:38
50,3651,15.6,18.09,2022-05-12,00:28:38
50,3652,19.27,19.87,2022-05-12,00:29:38
50,3653,5.43,16.47,2022-05-12,00:30:38
50,3654,11.1,10.05,2022-05-12,00:31:38
50,3655,13.62,5.98,2022-05-12,00:32:38
50,3656,2.88,11.82,2022-05-12,00:33:38
50,3657,20.59,6.64,2022-05-12,00:34:38
50,3658,10.13,8.45,2022-05-12,00:35:38
50,3659,12.52,2.24,2022-05-12,00:36:38
50,3660,2.86,12.43,2022-05-12,00:37:38
50,3661,5.5,9.33,2022-05-12,00:38:38
50,3662,13.33,10.7,2022-05-12,00:39:38
50,3663,15.0,8.76,2022-05-12,00:40:38
50,3664,12.82,20.76,2022-05-12,00:41:38
50,3665,8.88,12.88,2022-05-12,00:42:38
50,3666,11.37,1.33,2022-05-12,00:43:38
50,3667,7.96,20.05,2022-05-12,00:44:38
50,3668,3.96,18.71,2022-05-12,00:45:38
50,3669,10.19,12.16,2022-05-12,00:46:38
50,3670,10.69,14.25,2022-05-12,00:47:38
50,3671,6.81,6.4,2022-05-12,00:48:38
50,3672,10.29,1.68,2022-05-12,00:49:38
50,3673,2.05,20.37,2022-05-12,00:50:38
50,3674,17.3,19.63,2022-05-12,00:51:38
50,3675,16.75,14.86,2022-05-12,00:52:38
50,3676,1.24,12.53,2022-05-12,00:53:38
50,3677,1.91,12.07,2022-05-12,00:54:38
50,3678,4.8,1.6,2022-05-12,00:55:38
50,3679,3.02,11.13,2022-05-12,00:56:38
50,3680,16.95,20.26,2022-05-12,00:57:38
50,3681,5.3,17.14,2022-05-12,00:58:38
50,3682,17.0,8.71,2022-05-12,00:59:38
50,3683,9.02,1.47,2022-05-12,01:00:38
50,3684,18.72,15.85,2022-05-12,01:01:38
50,3685,12.1,4.9,2022-05-12,01:02:38
50,3686,14.72,6.05,2022-05-12,01:03:38
50,3687,18.98,8.97,2022-05-12,01:04:38
50,3688,15.31,19.66,2022-05-12,01:05:38
50,3689,4.23,13.04,2022-05-12,01:06:38
50,3690,8.36,13.58,2022-05-12,01:07:38
50,3691,10.73,7.51,2022-05-12,01:08:38
50,3692,12.84,11.5,2022-05-12,01:09:38
50,3693,11.93,10.7,2022-05-12,01:10:38
50,3694,2.92,11.36,2022-05-12,01:11:38
50,3695,5.74,6.0,2022-05-12,01:12:38
50,3696,9.35,16.53,2022-05-12,01:13:38
50,3697,4.12,17.1,2022-05-12,01:14:38
50,3698,20.17,16.7,2022-05-12,01:15:38
50,3699,6.0,11.6,2022-05-12,01:16:38
50,3700,16.36,18.41,2022-05-12,01:17:38
50,3701,15.08,8.98,2022-05-12,01:18:38
50,3702,15.18,1.9,2022-05-12,01:19:38
50,3703,8.45,4.78,2022-05-12,01:20:38
50,3704,12.31,11.89,2022-05-12,01:21:38
50,3705,5.57,4.91,2022-05-12,01:22:38
50,3706,1.42,18.65,2022-05-12,01:23:38
50,3707,18.41,9.23,2022-05-12,01:24:38
50,3708,9.74,5.46,2022-05-12,01:25:38
50,3709,10.59,20.03,2022-05-12,01:26:38
50,3710,11.83,19.46,2022-05-12,01:27:38
50,3711,14.34,8.81,2022-05-12,01:28:38
50,3712,14.15,11.02,2022-05-12,01:29:38
50,3713,4.66,1.14,2022-05-12,01:30:38
50,3714,11.02,16.1,2022-05-12,01:31:38
50,3715,14.53,2.97,2022-05-12,01:32:38
50,3716,1.15,20.35,2022-05-12,01:33:38
50,3717,5.84,2.25,2022-05-12,01:34:38
50,3718,9.56,20.66,2022-05-12,01:35:38
51,3719,6.77,19.87,2022-05-15,14:23:31
51,3720,5.67,18.66,2022-05-15,14:24:31
51,3721,4.75,12.81,2022-05-15,14:25:31
51,3722,3.68,17.22,2022-05-15,14:26:31
51,3723,11.0,14.01,2022-05-15,14:27:31
51,3724,19.18,10.24,2022-05-15,14:28:31
51,3725,15.78,2.78,2022-05-15,14:29:31
51,3726,19.07,8.65,2022-05-15,14:30:31
51,3727,20.05,1.49,2022-05-15,14:31:31
51,3728,4.18,15.41,2022-05-15,14:32:31
51,3729,20.69,15.77,2022-05-15,14:33:31
51,3730,12.07,8.44,2022-05-15,14:34:31
51,3731,18.48,4.5,2022-05-15,14:35:31
51,3732,10.14,2.32,2022-05-15,14:36:31
51,3733,2.96,5.61,2022-05-15,14:37:31
51,3734,11.12,10.49,2022-05-15,14:38:31
51,3735,2.99,19.58,2022-05-15,14:39:31
51,3736,6.66,8.39,2022-05-15,14:40:31
51,3737,18.54,14.73,2022-05-15,14:41:31
51,3738,9.61,9.63,2022-05-15,14:42:31
51,3739,17.6,13.45,2022-05-15,14:43:31
51,3740,12.29,20.14,2022-05-15,14:44:31
51,3741,12.91,6.66,2022-05-15,14:45:31
51,3742,11.24,11.62,2022-05-15,14:46:31
51,3743,16.92,17.05,2022-05-15,14:47:31
51,3744,7.62,6.12,2022-05-15,14:48:31
51,3745,18.47,10.49,2022-05-15,14:49:31
51,3746,20.37,1.79,2022-05-15,14:50:31
51,3747,4.34,18.77,2022-05-15,14:51:31
51,3748,9.91,12.13,2022-05-15,14:52:31
51,3749,15.09,5.83,2022-05-15,14:53:31
51,3750,18.5,15.38,2022-05-15,14:54:31
51,3751,9.87,1.54,2022-05-15,14:55:31
51,3752,12.34,10.47,2022-05-15,14:56:31
51,3753,2.67,15.63,2022-05-15,14:57:31
51,3754,1.54,8.26,2022-05-15,14:58:31
51,3755,12.4,5.53,2022-05-15,14:59:31
51,3756,11.11,14.89,2022-05-15,15:00:31
51,3757,12.34,12.27,2022-05-15,15:01:31
51,3758,1.9,18.51,2022-05-15,15:02:31
51,3759,19.78,6.16,2022-05-15,15:03:31
51,3760,6.36,14.44,2022-05-15,15:04:31
51,3761,6.84,7.02,2022-05-15,15:05:31
51,3762,14.28,17.94,2022-05-15,15:06:31
51,3763,3.52,13.91,2022-05-15,15:07:31
51,3764,1.8,10.35,2022-05-15,15:08:31
51,3765,16.34,16.16,2022-05-15,15:09:31
51,3766,5.82,4.21,2022-05-15,15:10:31
51,3767,3.27,8.71,2022-05-15,15:11:31
51,3768,6.19,4.72,2022-05-15,15:12:31
51,3769,19.49,11.8,2022-05-15,15:13:31
51,3770,1.07,13.7,2022-05-15,15:14:31
51,3771,7.19,14.41,2022-05-15,15:15:31
51,3772,11.85,20.49,2022-05-15,15:16:31
51,3773,18.14,8.16,2022-05-15,15:17:31
51,3774,10.33,17.86,2022-05-15,15:18:31
51,3775,18.78,12.48,2022-05-15,15:19:31
51,3776,11.37,3.11,2022-05-15,15:20:31
51,3777,6.94,6.48,2022-05-15,15:21:31
51,3778,8.29,15.17,2022-05-15,15:22:31
51,3779,9.75,11.03,2022-05-15,15:23:31
51,3780,19.54,7.86,2022-05-15,15:24:31
51,3781,12.77,17.52,2022-05-15,15:25:31
51,3782,2.08,1.4,2022-05-15,15:26:31
52,3783,15.29,4.17,2022-05-21,04:32:59
52,3784,11.11,6.99,2022-05-21,04:33:59
52,3785,16.98,3.06,2022-05-21,04:34:59
52,3786,2.36,6.93,2022-05-21,04:35:59
52,3787,10.54,13.39,2022-05-21,04:36:59
52,3788,7.9,13.7,2022-05-21,04:37:59
52,3789,4.38,1.76,2022-05-21,04:38:59
52,3790,10.58,9.73,2022-05-21,04:39:59
52,3791,3.79,20.78,2022-05-21,04:40:59
52,3792,19.99,10.24,2022-05-21,04:41:59
52,3793,6.41,11.8,2022-05-21,04:42:59
52,3794,5.42,14.35,2022-05-21,04:43:59
52,3795,15.22,16.68,2022-05-21,04:44:59
52,3796,3.43,2.05,2022-05-21,04:45:59
52,3797,10.41,15.15,2022-05-21,04:46:59
52,3798,4.64,11.93,2022-05-21,04:47:59
52,3799,16.03,4.08,2022-05-21,04:48:59
52,3800,20.17,16.39,2022-05-21,04:49:59
52,3801,17.74,6.3,2022-05-21,04:50:59
52,3802,13.09,1.88,2022-05-21,04:51:59
52,3803,16.53,17.71,2022-05-21,04:52:59
52,3804,7.96,6.68,2022-05-21,04:53:59
52,3805,13.35,13.23,2022-05-21,04:54:59
52,3806,18.35,16.6,2022-05-21,04:55:59
52,3807,13.99,12.98,2022-05-21,04:56:59
52,3808,8.71,19.68,2022-05-21,04:57:59
52,3809,18.53,13.31,2022-05-21,04:58:59
52,3810,13.79,5.57,2022-05-21,04:59:59
52,3811,7.59,16.32,2022-05-21,05:00:59
52,3812,14.16,14.57,2022-05-21,05:01:59
52,3813,4.85,17.44,2022-05-21,05:02:59
52,3814,11.61,1.82,2022-05-21,05:03:59
52,3815,9.51,1.59,2022-05-21,05:04:59
52,3816,1.39,12.83,2022-05-21,05:05:59
52,3817,19.8,18.76,2022-05-21,05:06:59
52,3818,18.59,9.63,2022-05-21,05:07:59
52,3819,6.08,15.76,2022-05-21,05:08:59
52,3820,4.56,18.4,2022-05-21,05:09:59
52,3821,9.89,5.46,2022-05-21,05:10:59
52,3822,3.64,5.37,2022-05-21,05:11:59
52,3823,12.66,20.03,2022-05-21,05:12:59
52,3824,13.82,12.55,2022-05-21,05:13:59
52,3825,5.14,15.79,2022-05-21,05:14:59
52,3826,6.98,10.45,2022-05-21,05:15:59
52,3827,2.97,18.82,2022-05-21,05:16:59
52,3828,7.34,7.19,2022-05-21,05:17:59
52,3829,3.78,19.7,2022-05-21,05:18:59
52,3830,5.9,18.36,2022-05-21,05:19:59
52,3831,1.11,17.75,2022-05-21,05:20:59
52,3832,6.47,20.89,2022-05-21,05:21:59
52,3833,1.69,18.97,2022-05-21,05:22:59
52,3834,20.21,9.67,2022-05-21,05:23:59
52,3835,15.83,17.85,2022-05-21,05:24:59
52,3836,14.54,15.8,2022-05-21,05:25:59
52,3837,19.41,13.25,2022-05-21,05:26:59
52,3838,9.49,13.08,2022-05-21,05:27:59
52,3839,19.1,6.78,2022-05-21,05:28:59
52,3840,3.59,2.26,2022-05-21,05:29:59
52,3841,4.7,9.79,2022-05-21,05:30:59
52,3842,14.3,5.68,2022-05-21,05:31:59
52,3843,15.04,2.8,2022-05-21,05:32:59
52,3844,7.06,11.45,2022-05-21,05:33:59
52,3845,18.23,19.54,2022-05-21,05:34:59
52,3846,19.88,17.39,2022-05-21,05:35:59
52,3847,4.47,12.25,2022-05-21,05:36:59
52,3848,8.14,1.33,2022-05-21,05:37:59
52,3849,10.45,4.45,2022-05-21,05:38:59
52,3850,4.37,15.31,2022-05-21,05:39:59
52,3851,14.35,3.07,2022-05-21,05:40:59
52,3852,18.14,11.69,2022-05-21,05:41:59
52,3853,13.57,11.86,2022-05-21,05:42:59
52,3854,20.35,19.09,2022-05-21,05:43:59
52,3855,11.37,8.69,2022-05-21,05:44:59
52,3856,15.64,10.48,2022-05-21,05:45:59
52,3857,18.41,20.38,2022-05-21,05:46:59
52,3858,5.78,11.17,2022-05-21,05:47:59
52,3859,16.31,11.91,2022-05-21,05:48:59
52,3860,6.08,9.18,2022-05-21,05:49:59
52,3861,2.46,20.78,2022-05-21,05:50:59
52,3862,13.9,14.92,2022-05-21,05:51:59
52,3863,5.51,20.73,2022-05-21,05:52:59
52,3864,13.29,6.08,2022-05-21,05:53:59
52,3865,5.27,16.66,2022-05-21,05:54:59
52,3866,9.8,14.27,2022-05-21,05:55:59
52,3867,19.07,16.34,2022-05-21,05:56:59
52,3868,13.07,7.4,2022-05-21,05:57:59
52,3869,5.99,4.98,2022-05-21,05:58:59
52,3870,15.22,1.42,2022-05-21,05:59:59
53,3871,13.59,13.62,2022-05-15,02:03:55
53,3872,11.05,20.07,2022-05-15,02:04:55
53,3873,19.66,16.42,2022-05-15,02:05:55
53,3874,18.57,11.75,2022-05-15,02:06:55
53,3875,5.12,17.08,2022-05-15,02:07:55
53,3876,5.98,18.47,2022-05-15,02:08:55
53,3877,14.15,6.44,2022-05-15,02:09:55
53,3878,10.32,1.82,2022-05-15,02:10:55
53,3879,3.53,19.88,2022-05-15,02:11:55
53,3880,14.68,17.62,2022-05-15,02:12:55
53,3881,3.08,10.42,2022-05-15,02:13:55
53,3882,18.38,10.74,2022-05-15,02:14:55
53,3883,3.22,6.66,2022-05-15,02:15:55
53,3884,14.46,13.33,2022-05-15,02:16:55
53,3885,12.68,16.22,2022-05-15,02:17:55
53,3886,10.15,3.59,2022-05-15,02:18:55
53,3887,5.05,5.54,2022-05-15,02:19:55
53,3888,15.82,16.03,2022-05-15,02:20:55
53,3889,4.0,9.11,2022-05-15,02:21:55
53,3890,3.05,14.3,2022-05-15,02:22:55
53,3891,20.03,11.58,2022-05-15,02:23:55
53,3892,9.55,15.21,2022-05-15,02:24:55
53,3893,6.38,12.57,2022-05-15,02:25:55
53,3894,15.34,14.52,2022-05-15,02:26:55
53,3895,3.05,18.75,2022-05-15,02:27:55
53,3896,12.81,12.46,2022-05-15,02:28:55
53,3897,8.41,13.63,2022-05-15,02:29:55
53,3898,18.34,10.86,2022-05-15,02:30:55
53,3899,4.16,17.32,2022-05-15,02:31:55
53,3900,5.74,8.12,2022-05-15,02:32:55
53,3901,2.73,6.96,2022-05-15,02:33:55
53,3902,2.26,11.82,2022-05-15,02:34:55
53,3903,15.25,2.37,2022-05-15,02:35:55
53,3904,5.15,17.07,2022-05-15,02:36:55
53,3905,1.35,14.49,2022-05-15,02:37:55
53,3906,10.09,17.71,2022-05-15,02:38:55
53,3907,7.61,4.38,2022-05-15,02:39:55
53,3908,13.13,6.43,2022-05-15,02:40:55
53,3909,19.83,12.09,2022-05-15,02:41:55
53,3910,13.76,7.7,2022-05-15,02:42:55
53,3911,8.91,17.25,2022-05-15,02:43:55
53,3912,9.93,8.74,2022-05-15,02:44:55
53,3913,1.72,8.16,2022-05-15,02:45:55
53,3914,7.87,2.25,2022-05-15,02:46:55
53,3915,4.62,11.85,2022-05-15,02:47:55
53,3916,12.23,13.87,2022-05-15,02:48:55
53,3917,14.81,19.72,2022-05-15,02:49:55
53,3918,9.64,5.52,2022-05-15,02:50:55
53,3919,3.52,7.01,2022-05-15,02:51:55
53,3920,6.53,11.59,2022-05-15,02:52:55
53,3921,4.26,4.38,2022-05-15,02:53:55
53,3922,8.65,13.09,2022-05-15,02:54:55
53,3923,14.83,20.99,2022-05-15,02:55:55
53,3924,5.15,5.13,2022-05-15,02:56:55
53,3925,18.39,14.4,2022-05-15,02:57:55
53,3926,7.22,4.99,2022-05-15,02:58:55
53,3927,11.09,13.07,2022-05-15,02:59:55
53,3928,16.38,7.74,2022-05-15,03:00:55
53,3929,8.79,14.76,2022-05-15,03:01:55
53,3930,5.48,15.14,2022-05-15,03:02:55
53,3931,3.32,5.3,2022-05-15,03:03:55
53,3932,6.83,10.69,2022-05-15,03:04:55
53,3933,6.97,6.56,2022-05-15,03:05:55
53,3934,20.34,1.06,2022-05-15,03:06:55
53,3935,12.27,2.66,2022-05-15,03:07:55
53,3936,3.5,13.67,2022-05-15,03:08:55
53,3937,10.43,4.96,2022-05-15,03:09:55
53,3938,9.81,12.35,2022-05-15,03:10:55
53,3939,5.03,11.54,2022-05-15,03:11:55
53,3940,20.05,6.81,2022-05-15,03:12:55
53,3941,17.25,3.7,2022-05-15,03:13:55
53,3942,9.9,19.54,2022-05-15,03:14:55
53,3943,6.9,16.51,2022-05-15,03:15:55
53,3944,14.28,19.75,2022-05-15,03:16:55
53,3945,9.42,3.21,2022-05-15,03:17:55
53,3946,19.47,15.83,2022-05-15,03:18:55
53,3947,8.91,15.68,2022-05-15,03:19:55
53,3948,3.24,3.44,2022-05-15,03:20:55
53,3949,1.65,16.92,2022-05-15,03:21:55
53,3950,17.61,4.17,2022-05-15,03:22:55
53,3951,12.31,10.65,2022-05-15,03:23:55
53,3952,9.24,6.95,2022-05-15,03:24:55
53,3953,1.82,5.52,2022-05-15,03:25:55
53,3954,10.11,12.33,2022-05-15,03:26:55
53,3955,11.66,17.01,2022-05-15,03:27:55
53,3956,10.33,13.81,2022-05-15,03:28:55
53,3957,17.11,2.97,2022-05-15,03:29:55
53,3958,13.78,7.02,2022-05-15,03:30:55
53,3959,14.08,17.91,2022-05-15,03:31:55
53,3960,12.94,20.57,2022-05-15,03:32:55
53,3961,1.47,15.85,2022-05-15,03:33:55
53,3962,16.06,10.37,2022-05-15,03:34:55
53,3963,2.73,19.91,2022-05-15,03:35:55
53,3964,19.69,13.46,2022-05-15,03:36:55
53,3965,10.49,14.24,2022-05-15,03:37:55
53,3966,19.73,4.9,2022-05-15,03:38:55
53,3967,12.17,15.13,2022-05-15,03:39:55
53,3968,8.37,10.01,2022-05-15,03:40:55
54,3969,9.03,13.83,2022-05-21,08:18:44
54,3970,11.5,12.77,2022-05-21,08:19:44
54,3971,16.96,6.86,2022-05-21,08:20:44
54,3972,18.7,13.03,2022-05-21,08:21:44
54,3973,4.39,20.33,2022-05-21,08:22:44
54,3974,3.55,16.85,2022-05-21,08:23:44
54,3975,1.72,2.95,2022-05-21,08:24:44
54,3976,16.6,1.8,2022-05-21,08:25:44
54,3977,17.47,2.25,2022-05-21,08:26:44
54,3978,7.1,10.63,2022-05-21,08:27:44
54,3979,5.36,7.44,2022-05-21,08:28:44
54,3980,12.86,2.0,2022-05-21,08:29:44
54,3981,1.14,10.14,2022-05-21,08:30:44
54,3982,14.39,13.96,2022-05-21,08:31:44
54,3983,10.9,5.61,2022-05-21,08:32:44
54,3984,2.42,8.85,2022-05-21,08:33:44
54,3985,16.12,13.15,2022-05-21,08:34:44
54,3986,7.72,13.0,2022-05-21,08:35:44
54,3987,3.19,13.51,2022-05-21,08:36:44
54,3988,16.55,15.73,2022-05-21,08:37:44
54,3989,5.0,11.59,2022-05-21,08:38:44
54,3990,18.57,4.7,2022-05-21,08:39:44
54,3991,10.89,10.38,2022-05-21,08:40:44
54,3992,18.8,4.62,2022-05-21,08:41:44
54,3993,5.3,7.49,2022-05-21,08:42:44
54,3994,9.64,20.72,2022-05-21,08:43:44
54,3995,19.73,10.32,2022-05-21,08:44:44
54,3996,7.44,18.96,2022-05-21,08:45:44
54,3997,4.25,19.99,2022-05-21,08:46:44
54,3998,7.1,19.94,2022-05-21,08:47:44
54,3999,6.48,20.68,2022-05-21,08:48:44
54,4000,10.09,6.86,2022-05-21,08:49:44
54,4001,17.16,4.37,2022-05-21,08:50:44
54,4002,1.56,13.04,2022-05-21,08:51:44
54,4003,1.18,14.95,2022-05-21,08:52:44
54,4004,19.6,12.2,2022-05-21,08:53:44
54,4005,14.9,2.41,2022-05-21,08:54:44
54,4006,6.57,18.85,2022-05-21,08:55:44
54,4007,6.1,7.33,2022-05-21,08:56:44
54,4008,7.31,18.06,2022-05-21,08:57:44
54,4009,5.72,3.22,2022-05-21,08:58:44
54,4010,6.31,10.46,2022-05-21,08:59:44
54,4011,16.58,17.31,2022-05-21,09:00:44
54,4012,13.19,13.83,2022-05-21,09:01:44
54,4013,19.04,19.36,2022-05-21,09:02:44
54,4014,3.01,3.23,2022-05-21,09:03:44
54,4015,12.62,19.84,2022-05-21,09:04:44
54,4016,14.26,18.01,2022-05-21,09:05:44
54,4017,11.2,3.06,2022-05-21,09:06:44
54,4018,12.4,17.05,2022-05-21,09:07:44
54,4019,13.02,11.95,2022-05-21,09:08:44
54,4020,6.95,13.68,2022-05-21,09:09:44
54,4021,7.63,6.28,2022-05-21,09:10:44
54,4022,1.27,1.32,2022-05-21,09:11:44
55,4023,17.9,2.82,2022-05-14,20:44:31
55,4024,7.67,14.19,2022-05-14,20:45:31
55,4025,14.38,17.46,2022-05-14,20:46:31
55,4026,6.84,6.96,2022-05-14,20:47:31
55,4027,18.73,9.39,2022-05-14,20:48:31
55,4028,19.84,3.36,2022-05-14,20:49:31
55,4029,2.17,16.24,2022-05-14,20:50:31
55,4030,19.61,17.71,2022-05-14,20:51:31
55,4031,10.6,1.75,2022-05-14,20:52:31
55,4032,8.03,12.44,2022-05-14,20:53:31
55,4033,5.95,6.57,2022-05-14,20:54:31
55,4034,1.76,3.62,2022-05-14,20:55:31
55,4035,6.96,11.02,2022-05-14,20:56:31
55,4036,6.85,16.98,2022-05-14,20:57:31
55,4037,9.62,13.69,2022-05-14,20:58:31
55,4038,13.22,14.92,2022-05-14,20:59:31
55,4039,14.29,4.1,2022-05-14,21:00:31
55,4040,7.67,15.44,2022-05-14,21:01:31
55,4041,17.54,8.88,2022-05-14,21:02:31
55,4042,7.99,14.6,2022-05-14,21:03:31
55,4043,13.39,16.71,2022-05-14,21:04:31
55,4044,9.28,1.7,2022-05-14,21:05:31
55,4045,4.08,20.6,2022-05-14,21:06:31
55,4046,10.8,19.94,2022-05-14,21:07:31
55,4047,18.22,14.19,2022-05-14,21:08:31
55,4048,9.52,19.19,2022-05-14,21:09:31
55,4049,6.88,3.48,2022-05-14,21:10:31
55,4050,14.47,10.4,2022-05-14,21:11:31
55,4051,20.2,15.46,2022-05-14,21:12:31
55,4052,12.52,20.22,2022-05-14,21:13:31
55,4053,10.69,2.37,2022-05-14,21:14:31
55,4054,14.27,16.45,2022-05-14,21:15:31
55,4055,7.3,5.56,2022-05-14,21:16:31
55,4056,20.15,12.3,2022-05-14,21:17:31
55,4057,3.92,18.41,2022-05-14,21:18:31
55,4058,13.23,13.36,2022-05-14,21:19:31
55,4059,7.38,9.44,2022-05-14,21:20:31
55,4060,12.77,17.3,2022-05-14,21:21:31
55,4061,6.88,5.23,2022-05-14,21:22:31
55,4062,19.83,20.47,2022-05-14,21:23:31
55,4063,18.53,18.39,2022-05-14,21:24:31
55,4064,9.7,17.92,2022-05-14,21:25:31
55,4065,2.94,14.49,2022-05-14,21:26:31
55,4066,6.88,12.43,2022-05-14,21:27:31
55,4067,2.01,2.71,2022-05-14,21:28:31
55,4068,13.94,12.5,2022-05-14,21:29:31
55,4069,15.41,7.54,2022-05-14,21:30:31
55,4070,7.03,17.79,2022-05-14,21:31:31
55,4071,20.49,18.7,2022-05-14,21:32:31
55,4072,10.31,20.67,2022-05-14,21:33:31
55,4073,16.81,2.78,2022-05-14,21:34:31
55,4074,7.27,20.07,2022-05-14,21:35:31
55,4075,7.29,4.76,2022-05-14,21:36:31
55,4076,1.45,16.28,2022-05-14,21:37:31
55,4077,18.85,10.26,2022-05-14,21:38:31
55,4078,9.01,6.9,2022-05-14,21:39:31
55,4079,3.79,2.11,2022-05-14,21:40:31
55,4080,17.1,4.64,2022-05-14,21:41:31
55,4081,4.66,15.58,2022-05-14,21:42:31
55,4082,14.24,1.11,2022-05-14,21:43:31
55,4083,19.1,15.41,2022-05-14,21:44:31
55,4084,7.47,8.47,2022-05-14,21:45:31
